업소명,영업상태,도로명주소,지번주소,전화번호,면적(㎡),구분,위도,경도
양지동물병원,영업/정상,"서울특별시 관악구 남부순환로191길 6, 제이에스빌딩 1층 (봉천동)",서울특별시 관악구 봉천동 959-9 제이에스빌딩,02-874-3535,0.0,동물병원,37.485367460640184,126.93440208527359
신림종합동물병원,영업/정상,서울특별시 관악구 신림로 157-1 (신림동),서울특별시 관악구 신림동 395-53,02-877-5599,95.32,동물병원,37.473068091296454,126.93289790931351
러브펫종합동물병원,영업/정상,서울특별시 관악구 남부순환로 1429 (신림동),서울특별시 관악구 신림동 564-3,02-837-8875,0.0,동물병원,37.48118377717513,126.90956799284695
행복한동물병원,영업/정상,서울특별시 관악구 은천로 121 (봉천동),서울특별시 관악구 봉천동 464-38번지,02-887-7179,0.0,동물병원,37.48689185178241,126.94881296955953
늘푸른동물병원,영업/정상,"서울특별시 관악구 난곡로 223-1, 1층 (신림동)",서울특별시 관악구 신림동 727-21 1층,02-857-7572,50.2,동물병원,37.474219328682516,126.91689494394748
이로동물의료센터,영업/정상,"서울특별시 관악구 남부순환로 1678, 1, 2층 (신림동)",서울특별시 관악구 신림동 10-631,02-887-1575,228.9,동물병원,37.484212155758534,126.93681955327638
더블유동물병원,영업/정상,서울특별시 관악구 은천로 85 (봉천동),서울특별시 관악구 봉천동 622-74번지,02-883-0007,0.0,동물병원,37.48706347733069,126.94472291977958
형제동물의료센터,영업/정상,서울특별시 관악구 남부순환로 1747-1 (봉천동),서울특별시 관악구 봉천동 923-23,02-889-0575,51.66,동물병원,37.4823752362235,126.94418052940982
DS동물병원,영업/정상,"서울특별시 관악구 조원중앙로 3, 1층 (신림동)",서울특별시 관악구 신림동 1668-14 1층,02-837-0837,95.0,동물병원,37.480343422156544,126.90404764844672
와우종합동물병원,영업/정상,서울특별시 관악구 난곡로 247 (신림동),서울특별시 관악구 신림동 763-20번지,02-866-0880,28.8,동물병원,37.47611102971239,126.91575651352191
서울허브동물병원,영업/정상,"서울특별시 관악구 남부순환로 1811, 신원메트로빌 (봉천동)",서울특별시 관악구 봉천동 870-13 신원메트로빌,02-875-7579,79.91,동물병원,37.481735457022836,126.95144585728201
서진동물병원,영업/정상,서울특별시 관악구 봉천로 236 (신림동),서울특별시 관악구 신림동 1429-2,02-887-2165,122.5,동물병원,37.48914222707224,126.92754195574295
프렌즈동물병원,영업/정상,서울특별시 관악구 관악로 223 (봉천동),서울특별시 관악구 봉천동 34-51번지,02-874-7585,39.48,동물병원,37.48484315247638,126.9551255083846
별빛안 동물병원,영업/정상,"서울특별시 관악구 봉천로 232, 1층 (신림동)",서울특별시 관악구 신림동 1429-3,02-832-0081,0.0,동물병원,37.48924278284464,126.92721948371221
관악동물종합병원,영업/정상,서울특별시 관악구 남부순환로 1859 (봉천동),서울특별시 관악구 봉천동 1665-4번지,02-883-2733,0.0,동물병원,37.48015463709684,126.95650392269839
서울대학교 수의과대학 동물병원,영업/정상,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",서울특별시 관악구 신림동 149,02-880-8661,1963.64,동물병원,37.46819794492203,126.95176365328203
비타민동물병원,영업/정상,서울특별시 관악구 인헌6길 8 (봉천동),서울특별시 관악구 봉천동 1638-24번지,02-875-7582,,동물병원,37.474080016180594,126.96637662177957
세계로동물의료센터,영업/정상,"서울특별시 관악구 남부순환로 1497, 1,2층 (신림동)","서울특별시 관악구 신림동 526-9 1,2층",02-868-3931,0.0,동물병원,37.482597688315835,126.91703440652368
닥터펫보리 특수클리닉,영업/정상,"서울특별시 관악구 낙성대로 32, 관악구재향군인회 301호 (봉천동)",서울특별시 관악구 봉천동 300-17 관악구재향군인회,,,동물병원,37.47566447656939,126.95876854979053
남서울동물병원,영업/정상,"서울특별시 서초구 서초대로25길 99, 101호 (방배동)",서울특별시 서초구 방배동 811-9,02-582-2186,0.0,동물병원,37.491950426262704,126.99169627366928
서초동물병원,영업/정상,서울특별시 서초구 효령로57길 4 (서초동),서울특별시 서초구 서초동 1603-66,582-2357,0.0,동물병원,37.48546247919111,127.01704177842831
아델 동물병원,영업/정상,"서울특별시 서초구 반포대로 45, 1층 (서초동, 명성빌딩)",서울특별시 서초구 서초동 1534-2번지 명성빌딩,522-0222,0.0,동물병원,37.4845279071316,127.01080664693451
동물제중원금손이 동물병원,영업/정상,"서울특별시 서초구 사임당로 143, Cross 143 208호 (서초동)",서울특별시 서초구 서초동 1332-4 Cross 143 208호,581-5500,0.0,동물병원,37.49188334342485,127.02523446649607
다니엘동물병원,영업/정상,"서울특별시 서초구 효령로 214, 삼양빌딩 2층 (서초동)",서울특별시 서초구 서초동 1486-2 삼양빌딩,02-585-0087,175.0,동물병원,37.483124708184626,127.00771271471768
두리종합동물병원,영업/정상,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 147,148호 (반포동)",서울특별시 서초구 반포동 18-3 래미안퍼스티지 중심상가 147-8호,02-3476-7522,0.0,동물병원,37.50433980267629,127.00085212556834
디아나동물병원,영업/정상,"서울특별시 서초구 방배로 119, 1층 (방배동)",서울특별시 서초구 방배동 925-8번지,025219010,163.01,동물병원,37.48465665131474,126.99524735960834
이상록동물병원,영업/정상,"서울특별시 서초구 나루터로 37, 신사쇼핑센터 1층 102-2호 (잠원동)",서울특별시 서초구 잠원동 50-5 신사쇼핑센터 102-2호,02-533-5505,26.6,동물병원,37.516159589099516,127.01470913228488
유림동물안과병원,영업/정상,"서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)",서울특별시 서초구 잠원동 8-24 크레신타워 1층,593-1045,0.0,동물병원,37.5180862953332,127.01850184105722
교대동물병원,영업/정상,"서울특별시 서초구 서초대로 325 (서초동,지상1층)",서울특별시 서초구 서초동 1690-2번지 지상1층,596-1175,74.0,동물병원,37.49497538764875,127.01703434285132
반포자이동물병원,영업/정상,서울특별시 서초구 사평대로45길 10-25 (반포동),서울특별시 서초구 반포동 20-51 베리스타운102/108호,02-3476-3535,32.32,동물병원,37.50667866725814,127.01393886205946
하나동물병원,영업/정상,"서울특별시 서초구 헌릉로8길 10-12, 1층 3호 (신원동, 힐스테이트서초잰트리스)",서울특별시 서초구 신원동 412-5번지 힐스테이트서초잰트리스 103호,02-574-0511,38.38,동물병원,37.45611087467447,127.0572681880855
이리온 양재점,영업/정상,"서울특별시 서초구 매헌로 16, 지하1층 (양재동, 이마트 양재점)",서울특별시 서초구 양재동 215번지 이마트 양재점 지하1층,577-6125,80.0,동물병원,37.46339531476614,127.0370133820732
꿈꾸는 동물병원,영업/정상,"서울특별시 서초구 서초중앙로 224, 129호 (반포동)",서울특별시 서초구 반포동 1341,592-0202,57.92,동물병원,37.50160028976165,127.01323534013392
에이블 동물병원,영업/정상,서울특별시 서초구 바우뫼로 211 (양재동),서울특별시 서초구 양재동 4-14,2058-1882,113.64,동물병원,37.48091826627701,127.04166792385257
서이동물병원,영업/정상,"서울특별시 서초구 사임당로 139, 104호 (서초동)",서울특별시 서초구 서초동 1332-7,3472-8275,30.96,동물병원,37.491769998912986,127.02485834102646
우면동물병원,영업/정상,"서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)",서울특별시 서초구 우면동 66-2 우면세신상가 201호,02-578-7572,21.7,동물병원,37.47084933930637,127.02537618295713
수동물병원,영업/정상,서울특별시 서초구 방배중앙로 149 (방배동),서울특별시 서초구 방배동 790-27번지,534-9773,0.0,동물병원,37.49249431696215,126.98645317845444
내방동물병원,영업/정상,"서울특별시 서초구 서초대로 108, 2층 (방배동)",서울특별시 서초구 방배동 898-3,3473-8274,188.0,동물병원,37.48746445596787,126.99412750508935
신반포종합동물병원,영업/정상,"서울특별시 서초구 서초중앙로 188, 지하에이층 132호 (서초동, 아크로비스타)",서울특별시 서초구 서초동 1685-3 아크로비스타,02-537-0075,33.28,동물병원,37.49819931918448,127.01331435061164
24시예스동물병원,영업/정상,"서울특별시 서초구 잠원로 24 (반포동,반포자이프라자 133호)",서울특별시 서초구 반포동 20-45 반포자이프라자 133호,534-3475,23.57,동물병원,37.507126771946595,127.00984113985456
레스펫동물병원,영업/정상,"서울특별시 서초구 논현로 173, 동리빌딩 1층 (양재동)",서울특별시 서초구 양재동 2-43 동리빌딩,02-575-0855,0.0,동물병원,37.48492954735955,127.04126966654725
VIP동물의료센터 서초동작점,영업/정상,"서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)","서울특별시 서초구 방배동 442-3 대광빌딩 1,2층",02-525-3102,211.57,동물병원,37.479674094425306,126.98215625512836
신세계 동물병원,영업/정상,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 143호 (반포동)",서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 143호,537-7412,35.57,동물병원,37.50433980267629,127.00085212556834
서래동물병원,영업/정상,서울특별시 서초구 서래로 38 (반포동),서울특별시 서초구 반포동 91-10,02-6052-8275,35.0,동물병원,37.49835728639078,126.99852446153574
심바동물병원,영업/정상,"서울특별시 서초구 서초대로4길 4, 대진빌딩 1층 (방배동)",서울특별시 서초구 방배동 951-3 대진빌딩,02-523-0275,96.96,동물병원,37.48546975662295,126.9852132666837
해뜨는 동물병원 해질녘책방,영업/정상,"서울특별시 서초구 신반포로 257, 뉴타운 지하1층 (잠원동)",서울특별시 서초구 잠원동 58-24 뉴타운,025366469,26.05,동물병원,37.50962047876809,127.01327807976477
한나동물병원,영업/정상,"서울특별시 서초구 방배로 269, 109호 (방배동)",서울특별시 서초구 방배동 758-2번지,02-595-8875,0.0,동물병원,37.49663945671544,126.9877348474484
서초힐스동물병원,영업/정상,서울특별시 서초구 태봉로2길 30 (우면동),서울특별시 서초구 우면동 737 6단지상가 104호,02-574-7582,0.0,동물병원,37.46144981867032,127.02649064952341
프렌즈동물병원,영업/정상,"서울특별시 서초구 방배로 76, 머리재빌딩 1층 105호 (방배동)",서울특별시 서초구 방배동 984-1 머리재빌딩 105호,597-7522,36.88,동물병원,37.48119381625741,126.99833595544129
반려동물 의료센터 다울,영업/정상,"서울특별시 서초구 효령로 95, 우성빌딩 1층 (방배동)",서울특별시 서초구 방배동 915-10 우성빌딩,02-3473-0911,231.24,동물병원,37.48076803727535,126.99460352501413
메디펫 동물병원,영업/정상,서울특별시 서초구 효령로 384 (서초동),서울특별시 서초구 서초동 1343-1,02-586-7501,92.8,동물병원,37.487571874820226,127.02593592609404
헬릭스동물메디컬센터,영업/정상,"서울특별시 서초구 신반포로 162 (반포동, 르본시티 2층)",서울특별시 서초구 반포동 19-1 르본시티 2층,02-2135-9119,1447.31,동물병원,37.50488865309356,127.00209071320769
사랑의동물병원,영업/정상,서울특별시 서초구 마방로6길 18 (양재동),서울특별시 서초구 양재동 257-2,02-577-7475,28.83,동물병원,37.474830101285896,127.04216732405665
한 동물병원,영업/정상,서울특별시 서초구 동산로 66 (양재동),서울특별시 서초구 양재동 377-4,02-577-3690,47.0,동물병원,37.47187428852806,127.0459804693444
라파엘동물병원,영업/정상,서울특별시 서초구 강남대로 525-3 (반포동),서울특별시 서초구 반포동 722-29,02-3444-7509,288.16,동물병원,37.50877774955487,127.02189634938327
리즈동물병원,영업/정상,"서울특별시 서초구 잠원로 221, 상가동 2층 (잠원동, 한강아파트)",서울특별시 서초구 잠원동 49-8,535-7579,24.08,동물병원,37.52131836733864,127.015130560328
에이비씨(ABC)동물병원,영업/정상,"서울특별시 서초구 사임당로 151, 대한무지개종합상가 1층 103호 (서초동)",서울특별시 서초구 서초동 1332-2 대한무지개종합상가 103호,02-3471-0075,0.0,동물병원,37.492367553177495,127.02584708206152
동물병원 그린숲,영업/정상,"서울특별시 서초구 강남대로 589, 멀버리힐스 제1동 제지2층 제더블유 126-1호 (잠원동)",서울특별시 서초구 잠원동 27-2 멀버리힐스 제1동 제지2층 제더블유 126-1호,02-6949-3038,250.37,동물병원,37.51438772238548,127.01914981366035
서초이음동물병원,영업/정상,"서울특별시 서초구 효령로 347, 서광빌딩 1층 (서초동)",서울특별시 서초구 서초동 1605-5번지 서광빌딩,02-3474-7582,,동물병원,37.48686882336866,127.02200205796527
클레어 동물병원,영업/정상,"서울특별시 서초구 잠원로8길 25, 2층 212호 (잠원동)",서울특별시 서초구 잠원동 57-20 212호,02-6952-7505,,동물병원,37.51435548554947,127.01163353723274
