id,facility_name,business_status,road_address,parcel_address,phone,area_sqm,facility_type,latitude,longitude
645,양지동물병원,영업/정상,"서울특별시 관악구 남부순환로191길 6, 제이에스빌딩 1층 (봉천동)",서울특별시 관악구 봉천동 959-9 제이에스빌딩,02-874-3535,0.00,동물병원,37.48536746,126.93440209
646,신림종합동물병원,영업/정상,서울특별시 관악구 신림로 157-1 (신림동),서울특별시 관악구 신림동 395-53,02-877-5599,95.32,동물병원,37.47306809,126.93289791
647,러브펫종합동물병원,영업/정상,서울특별시 관악구 남부순환로 1429 (신림동),서울특별시 관악구 신림동 564-3,02-837-8875,0.00,동물병원,37.48118378,126.90956799
648,행복한동물병원,영업/정상,서울특별시 관악구 은천로 121 (봉천동),서울특별시 관악구 봉천동 464-38번지,02-887-7179,0.00,동물병원,37.48689185,126.94881297
649,늘푸른동물병원,영업/정상,"서울특별시 관악구 난곡로 223-1, 1층 (신림동)",서울특별시 관악구 신림동 727-21 1층,02-857-7572,50.20,동물병원,37.47421933,126.91689494
650,이로동물의료센터,영업/정상,"서울특별시 관악구 남부순환로 1678, 1, 2층 (신림동)",서울특별시 관악구 신림동 10-631,02-887-1575,228.90,동물병원,37.48421216,126.93681955
651,더블유동물병원,영업/정상,서울특별시 관악구 은천로 85 (봉천동),서울특별시 관악구 봉천동 622-74번지,02-883-0007,0.00,동물병원,37.48706348,126.94472292
652,형제동물의료센터,영업/정상,서울특별시 관악구 남부순환로 1747-1 (봉천동),서울특별시 관악구 봉천동 923-23,02-889-0575,51.66,동물병원,37.48237524,126.94418053
653,DS동물병원,영업/정상,"서울특별시 관악구 조원중앙로 3, 1층 (신림동)",서울특별시 관악구 신림동 1668-14 1층,02-837-0837,95.00,동물병원,37.48034342,126.90404765
654,와우종합동물병원,영업/정상,서울특별시 관악구 난곡로 247 (신림동),서울특별시 관악구 신림동 763-20번지,02-866-0880,28.80,동물병원,37.47611103,126.91575651
655,서울허브동물병원,영업/정상,"서울특별시 관악구 남부순환로 1811, 신원메트로빌 (봉천동)",서울특별시 관악구 봉천동 870-13 신원메트로빌,02-875-7579,79.91,동물병원,37.48173546,126.95144586
656,서진동물병원,영업/정상,서울특별시 관악구 봉천로 236 (신림동),서울특별시 관악구 신림동 1429-2,02-887-2165,122.50,동물병원,37.48914223,126.92754196
657,프렌즈동물병원,영업/정상,서울특별시 관악구 관악로 223 (봉천동),서울특별시 관악구 봉천동 34-51번지,02-874-7585,39.48,동물병원,37.48484315,126.95512551
658,별빛안 동물병원,영업/정상,"서울특별시 관악구 봉천로 232, 1층 (신림동)",서울특별시 관악구 신림동 1429-3,02-832-0081,0.00,동물병원,37.48924278,126.92721948
659,관악동물종합병원,영업/정상,서울특별시 관악구 남부순환로 1859 (봉천동),서울특별시 관악구 봉천동 1665-4번지,02-883-2733,0.00,동물병원,37.48015464,126.95650392
660,서울대학교 수의과대학 동물병원,영업/정상,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)",서울특별시 관악구 신림동 149,02-880-8661,1963.64,동물병원,37.46819794,126.95176365
661,비타민동물병원,영업/정상,서울특별시 관악구 인헌6길 8 (봉천동),서울특별시 관악구 봉천동 1638-24번지,02-875-7582,,동물병원,37.47408002,126.96637662
662,세계로동물의료센터,영업/정상,"서울특별시 관악구 남부순환로 1497, 1,2층 (신림동)","서울특별시 관악구 신림동 526-9 1,2층",02-868-3931,0.00,동물병원,37.48259769,126.91703441
663,닥터펫보리 특수클리닉,영업/정상,"서울특별시 관악구 낙성대로 32, 관악구재향군인회 301호 (봉천동)",서울특별시 관악구 봉천동 300-17 관악구재향군인회,,,동물병원,37.47566448,126.95876855
664,남서울동물병원,영업/정상,"서울특별시 서초구 서초대로25길 99, 101호 (방배동)",서울특별시 서초구 방배동 811-9,02-582-2186,0.00,동물병원,37.49195043,126.99169627
665,서초동물병원,영업/정상,서울특별시 서초구 효령로57길 4 (서초동),서울특별시 서초구 서초동 1603-66,582-2357,0.00,동물병원,37.48546248,127.01704178
666,아델 동물병원,영업/정상,"서울특별시 서초구 반포대로 45, 1층 (서초동, 명성빌딩)",서울특별시 서초구 서초동 1534-2번지 명성빌딩,522-0222,0.00,동물병원,37.48452791,127.01080665
667,동물제중원금손이 동물병원,영업/정상,"서울특별시 서초구 사임당로 143, Cross 143 208호 (서초동)",서울특별시 서초구 서초동 1332-4 Cross 143 208호,581-5500,0.00,동물병원,37.49188334,127.02523447
668,다니엘동물병원,영업/정상,"서울특별시 서초구 효령로 214, 삼양빌딩 2층 (서초동)",서울특별시 서초구 서초동 1486-2 삼양빌딩,02-585-0087,175.00,동물병원,37.48312471,127.00771271
669,두리종합동물병원,영업/정상,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 147,148호 (반포동)",서울특별시 서초구 반포동 18-3 래미안퍼스티지 중심상가 147-8호,02-3476-7522,0.00,동물병원,37.50433980,127.00085213
670,디아나동물병원,영업/정상,"서울특별시 서초구 방배로 119, 1층 (방배동)",서울특별시 서초구 방배동 925-8번지,025219010,163.01,동물병원,37.48465665,126.99524736
671,이상록동물병원,영업/정상,"서울특별시 서초구 나루터로 37, 신사쇼핑센터 1층 102-2호 (잠원동)",서울특별시 서초구 잠원동 50-5 신사쇼핑센터 102-2호,02-533-5505,26.60,동물병원,37.51615959,127.01470913
672,유림동물안과병원,영업/정상,"서울특별시 서초구 강남대로 631, 1층 (잠원동, 크레신타워)",서울특별시 서초구 잠원동 8-24 크레신타워 1층,593-1045,0.00,동물병원,37.51808630,127.01850184
673,교대동물병원,영업/정상,"서울특별시 서초구 서초대로 325 (서초동,지상1층)",서울특별시 서초구 서초동 1690-2번지 지상1층,596-1175,74.00,동물병원,37.49497539,127.01703434
674,반포자이동물병원,영업/정상,서울특별시 서초구 사평대로45길 10-25 (반포동),서울특별시 서초구 반포동 20-51 베리스타운102/108호,02-3476-3535,32.32,동물병원,37.50667867,127.01393886
675,하나동물병원,영업/정상,"서울특별시 서초구 헌릉로8길 10-12, 1층 3호 (신원동, 힐스테이트서초잰트리스)",서울특별시 서초구 신원동 412-5번지 힐스테이트서초잰트리스 103호,02-574-0511,38.38,동물병원,37.45611087,127.05726819
676,이리온 양재점,영업/정상,"서울특별시 서초구 매헌로 16, 지하1층 (양재동, 이마트 양재점)",서울특별시 서초구 양재동 215번지 이마트 양재점 지하1층,577-6125,80.00,동물병원,37.46339531,127.03701338
677,꿈꾸는 동물병원,영업/정상,"서울특별시 서초구 서초중앙로 224, 129호 (반포동)",서울특별시 서초구 반포동 1341,592-0202,57.92,동물병원,37.50160029,127.01323534
678,에이블 동물병원,영업/정상,서울특별시 서초구 바우뫼로 211 (양재동),서울특별시 서초구 양재동 4-14,2058-1882,113.64,동물병원,37.48091827,127.04166792
679,서이동물병원,영업/정상,"서울특별시 서초구 사임당로 139, 104호 (서초동)",서울특별시 서초구 서초동 1332-7,3472-8275,30.96,동물병원,37.49177000,127.02485834
680,우면동물병원,영업/정상,"서울특별시 서초구 바우뫼로7길 8, 201호 (우면동,우면세신상가)",서울특별시 서초구 우면동 66-2 우면세신상가 201호,02-578-7572,21.70,동물병원,37.47084934,127.02537618
681,수동물병원,영업/정상,서울특별시 서초구 방배중앙로 149 (방배동),서울특별시 서초구 방배동 790-27번지,534-9773,0.00,동물병원,37.49249432,126.98645318
682,내방동물병원,영업/정상,"서울특별시 서초구 서초대로 108, 2층 (방배동)",서울특별시 서초구 방배동 898-3,3473-8274,188.00,동물병원,37.48746446,126.99412751
683,신반포종합동물병원,영업/정상,"서울특별시 서초구 서초중앙로 188, 지하에이층 132호 (서초동, 아크로비스타)",서울특별시 서초구 서초동 1685-3 아크로비스타,02-537-0075,33.28,동물병원,37.49819932,127.01331435
684,24시예스동물병원,영업/정상,"서울특별시 서초구 잠원로 24 (반포동,반포자이프라자 133호)",서울특별시 서초구 반포동 20-45 반포자이프라자 133호,534-3475,23.57,동물병원,37.50712677,127.00984114
685,레스펫동물병원,영업/정상,"서울특별시 서초구 논현로 173, 동리빌딩 1층 (양재동)",서울특별시 서초구 양재동 2-43 동리빌딩,02-575-0855,0.00,동물병원,37.48492955,127.04126967
686,VIP동물의료센터 서초동작점,영업/정상,"서울특별시 서초구 동작대로 36, 1,2층 (방배동, 대광빌딩)","서울특별시 서초구 방배동 442-3 대광빌딩 1,2층",02-525-3102,211.57,동물병원,37.47967409,126.98215626
687,신세계 동물병원,영업/정상,"서울특별시 서초구 반포대로 287, 래미안퍼스티지 중심상가 1층 143호 (반포동)",서울특별시 서초구 반포동 18-3번지 래미안퍼스티지 중심상가 143호,537-7412,35.57,동물병원,37.50433980,127.00085213
688,서래동물병원,영업/정상,서울특별시 서초구 서래로 38 (반포동),서울특별시 서초구 반포동 91-10,02-6052-8275,35.00,동물병원,37.49835729,126.99852446
689,심바동물병원,영업/정상,"서울특별시 서초구 서초대로4길 4, 대진빌딩 1층 (방배동)",서울특별시 서초구 방배동 951-3 대진빌딩,02-523-0275,96.96,동물병원,37.48546976,126.98521327
690,해뜨는 동물병원 해질녘책방,영업/정상,"서울특별시 서초구 신반포로 257, 뉴타운 지하1층 (잠원동)",서울특별시 서초구 잠원동 58-24 뉴타운,025366469,26.05,동물병원,37.50962048,127.01327808
691,한나동물병원,영업/정상,"서울특별시 서초구 방배로 269, 109호 (방배동)",서울특별시 서초구 방배동 758-2번지,02-595-8875,0.00,동물병원,37.49663946,126.98773485
692,서초힐스동물병원,영업/정상,서울특별시 서초구 태봉로2길 30 (우면동),서울특별시 서초구 우면동 737 6단지상가 104호,02-574-7582,0.00,동물병원,37.46144982,127.02649065
693,프렌즈동물병원,영업/정상,"서울특별시 서초구 방배로 76, 머리재빌딩 1층 105호 (방배동)",서울특별시 서초구 방배동 984-1 머리재빌딩 105호,597-7522,36.88,동물병원,37.48119382,126.99833596
694,반려동물 의료센터 다울,영업/정상,"서울특별시 서초구 효령로 95, 우성빌딩 1층 (방배동)",서울특별시 서초구 방배동 915-10 우성빌딩,02-3473-0911,231.24,동물병원,37.48076804,126.99460353
695,메디펫 동물병원,영업/정상,서울특별시 서초구 효령로 384 (서초동),서울특별시 서초구 서초동 1343-1,02-586-7501,92.80,동물병원,37.48757187,127.02593593
696,헬릭스동물메디컬센터,영업/정상,"서울특별시 서초구 신반포로 162 (반포동, 르본시티 2층)",서울특별시 서초구 반포동 19-1 르본시티 2층,02-2135-9119,1447.31,동물병원,37.50488865,127.00209071
697,사랑의동물병원,영업/정상,서울특별시 서초구 마방로6길 18 (양재동),서울특별시 서초구 양재동 257-2,02-577-7475,28.83,동물병원,37.47483010,127.04216732
698,한 동물병원,영업/정상,서울특별시 서초구 동산로 66 (양재동),서울특별시 서초구 양재동 377-4,02-577-3690,47.00,동물병원,37.47187429,127.04598047
699,라파엘동물병원,영업/정상,서울특별시 서초구 강남대로 525-3 (반포동),서울특별시 서초구 반포동 722-29,02-3444-7509,288.16,동물병원,37.50877775,127.02189635
700,리즈동물병원,영업/정상,"서울특별시 서초구 잠원로 221, 상가동 2층 (잠원동, 한강아파트)",서울특별시 서초구 잠원동 49-8,535-7579,24.08,동물병원,37.52131837,127.01513056
701,에이비씨(ABC)동물병원,영업/정상,"서울특별시 서초구 사임당로 151, 대한무지개종합상가 1층 103호 (서초동)",서울특별시 서초구 서초동 1332-2 대한무지개종합상가 103호,02-3471-0075,0.00,동물병원,37.49236755,127.02584708
702,동물병원 그린숲,영업/정상,"서울특별시 서초구 강남대로 589, 멀버리힐스 제1동 제지2층 제더블유 126-1호 (잠원동)",서울특별시 서초구 잠원동 27-2 멀버리힐스 제1동 제지2층 제더블유 126-1호,02-6949-3038,250.37,동물병원,37.51438772,127.01914981
703,서초이음동물병원,영업/정상,"서울특별시 서초구 효령로 347, 서광빌딩 1층 (서초동)",서울특별시 서초구 서초동 1605-5번지 서광빌딩,02-3474-7582,,동물병원,37.48686882,127.02200206
704,클레어 동물병원,영업/정상,"서울특별시 서초구 잠원로8길 25, 2층 212호 (잠원동)",서울특별시 서초구 잠원동 57-20 212호,02-6952-7505,,동물병원,37.51435549,127.01163354
705,가디언 비뇨기&최소침습수술동물병원,영업/정상,"서울특별시 서초구 방배로 110, 석교빌딩 2층 201호 (방배동)",서울특별시 서초구 방배동 907-4 석교빌딩,02-442-8287,0.00,동물병원,37.48410500,126.99636539
706,몽마르뜨 동물병원,영업/정상,"서울특별시 서초구 방배중앙로 198, 오릭스오피스텔 202호 (방배동)",서울특별시 서초구 방배동 755-5 오릭스오피스텔 202호,02-595-7588,102.47,동물병원,37.49690596,126.98564228
707,세연동물치과&마취클리닉,영업/정상,"서울특별시 서초구 고무래로 18, 4층 (반포동)",서울특별시 서초구 반포동 55-4,02-6952-7922,,동물병원,37.50303605,127.01038294
